question,numbers,equation,digit_answer,group_nums,body,ques,type,variation type,id,result
"At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line , how many people would be in line ?","[31,25,25]","[-,+,number0,number1,number1]",31,"[4,5,6,14,15,16,24,25,26,35,36,37]","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line ,",how many people would be in line ?,,[],1359,"First, let's calculate the initial number of people in line, which is 31.

Now, we have two changes happening:
1. 25 people leave the line.
2. 25 more people get in line.

To find the final number of people in line, we can simply subtract the people who left from the initial number and then add the people who got in line.

So, $31 - 25 + 25$ ####

Now, let's calculate it step by step:
1. $31 - 25$ is equal to 6.
2. Then, $6 + 25$ is equal to 31.

So, after these changes, there would still be 31 people in line."
James has number0 balloons . Amy has number1 balloons . How many more balloons does James have than Amy ?,"[1222,513]","[-,number0,number1]",208,"[1,2,3,6,7,8,16,17,18]",James has number0 balloons . Amy has number1 balloons .,How many more balloons does James have than Amy ?,,[],1360,"To find out how many more balloons James has than Amy, we need to subtract the number of balloons Amy has from the number of balloons James has.

James has 1222 balloons.
Amy has 513 balloons.

To find the difference, we subtract 513 from 1222:

$ 1222 - 513 = 709 $

Therefore, James has 709 more balloons than Amy.

####709"
"Paige picked number0 flowers for her friend ’ s wedding . She was making bouquets with number1 flowers in each one . If number2 of the flowers wilted before the wedding , how many bouquets could she still make ?","[53,7,18]","[/,-,number0,number2,number1]",5,"[1,2,3,14,15,16,21,22,23,35,36,37]","Paige picked number0 flowers for her friend ’ s wedding . She was making bouquets with number1 flowers in each one . If number2 of the flowers wilted before the wedding ,",how many bouquets could she still make ?,,[],1363,"To determine how many bouquets Paige can still make, we need to find the number of flowers that are not wilted and then divide that number by the number of flowers in each bouquet.

1. Paige picked 53 flowers.
2. 18 of the flowers wilted before the wedding.
3. To find the number of flowers not wilted: $53 - 18 = 35$.

Now, we'll divide the number of flowers not wilted by the number of flowers in each bouquet (7) to find out how many bouquets she can make.

4. Number of bouquets Paige can still make: $35 / 7 = 5$ bouquets.

So, Paige can still make 5 bouquets.####"
Mrs. Hilt bought number0 hot dogs . Each hot dog cost number1 cents . How much money did she pay for all of the hot dogs ?,"[6,50]","[*,number0,number1]",300,"[2,3,4,10,11,12,23,24,25]",Mrs. Hilt bought number0 hot dogs . Each hot dog cost number1 cents .,How much money did she pay for all of the hot dogs ?,,[],1364,"To find out how much money Mrs. Hilt paid for all of the hot dogs, we can simply multiply the number of hot dogs she bought by the cost of each hot dog. 

Mrs. Hilt bought 6 hot dogs, and each hot dog costs 50 cents. 

So, to find the total cost:

$6 \times 50\text{ cents} = 300\text{ cents}$

Now, let's convert cents to dollars. There are 100 cents in 1 dollar, so:

$300\text{ cents} = 300/100\text{ dollars} = 3\text{ dollars}$

So, Mrs. Hilt paid $3 for all of the hot dogs.

####3"
Fred has number0 blue marbles . Fred has number1 times more blue marbles than Tim . How many blue marbles does Tim have ?,"[110,22]","[/,number0,number1]",5,"[1,2,3,7,8,9,20,21,22]",Fred has number0 blue marbles . Fred has number1 times more blue marbles than Tim .,How many blue marbles does Tim have ?,,[],1367,"Let's use algebra to solve this problem step by step. 

Let B represent the number of blue marbles Tim has. 

According to the information given, Fred has 110 blue marbles, and Fred has 22 times more blue marbles than Tim. So, we can express this relationship as:

Fred's blue marbles = Tim's blue marbles + 22 * Tim's blue marbles

We are given that Fred has 110 blue marbles, so we can write this equation as:

110 = B + 22B

Now, let's combine like terms:

110 = 1B + 22B

Now, we can simplify this equation:

1B + 22B = 23B

So, 23B = 110

Now, we can solve for B by dividing both sides by 23:

B = 110 / 23

Now, let's calculate B:

$B = \frac{110}{23}$

#### B = 4.78 (rounded to two decimal places)

So, Tim has approximately 4.78 blue marbles.

#### Tim has 4.78 blue marbles (rounded to two decimal places)."
"Mary found number0 seashells and Keith found number1 seashells on the beach . When they cleaned them , they discovered that number2 were cracked . How many seashells did they find together ?","[2,5,9]","[+,number0,number1]",7,"[1,2,3,6,7,8,20,21,22,29,30,31]","Mary found number0 seashells and Keith found number1 seashells on the beach . When they cleaned them , they discovered that number2 were cracked .",How many seashells did they find together ?,,[],1369,"To find the total number of seashells Mary and Keith found together, we need to add the number of seashells each of them found and then subtract the number of cracked seashells.

Mary found 2 seashells and Keith found 5 seashells.

So, the total number of seashells they found is $2 + 5$.

Next, we need to subtract the number of cracked seashells, which is 9.

Therefore, the total number of seashells they found together is $(2 + 5) - 9$.

Simplifying the calculation, we have $7 - 9$.

Thus, the total number of seashells they found together is ####."
"How much interest , in dollars , will you pay on a number0 dollars loan for number1 year if the interest rate is number2 % ?","[8100,1,15]","[*,*,0.01,number0,number2]",1215,"[11,12,13,15,16,17,22,23,24,22,23,24]",Empty,"How much interest , in dollars , will you pay on a number0 dollars loan for number1 year if the interest rate is number2 % ?",,[],1370,"To calculate the interest on a loan, we can use the formula:

Interest = Principal * Rate * Time

Here, the Principal is $8100, the Rate is 15%, and the Time is 1 year.

Let's plug in the values into the formula:

Interest = $8100 * 15% * 1 year

To calculate the interest, we need to convert the percentage to a decimal by dividing it by 100:

Interest = $8100 * 0.15 * 1 year

Now, we can simplify the expression:

Interest = $8100 * 0.15

To find the product of $8100 and 0.15, we multiply them:

Interest = $1215

Therefore, the interest you will pay on a $8100 loan for 1 year at a 15% interest rate is $1215.
####"
"If Joan bicycled number0 miles at number1 miles per hour , how long was Joan travelling ?","[25,5]","[/,number0,number1]",5,"[2,3,4,5,6,7,13,14,15]","If Joan bicycled number0 miles at number1 miles per hour ,",how long was Joan travelling ?,,[],1375,"To find the time it took for Joan to travel 25 miles at a speed of 5 miles per hour, we can use the formula:

Time = Distance / Speed

Plugging in the given values:

Time = 25 miles / 5 miles per hour

Simplifying the expression:

Time = 5 hours

So, Joan was traveling for 5 hours.

####"
"Wendy was playing a video game where she scores number0 points for each treasure she finds . If she found number1 treasures on the first level and number2 on the second , what would her score be ?","[5,4,3]","[*,number0,+,number1,number2]",35,"[8,9,10,19,20,21,26,27,28,34,35,36]","Wendy was playing a video game where she scores number0 points for each treasure she finds . If she found number1 treasures on the first level and number2 on the second ,",what would her score be ?,,[],1378,"To find Wendy's score, we need to add the number of points she earned on the first level and the number of points she earned on the second level.

On the first level, Wendy found 4 treasures. Each treasure is worth 5 points, so she earned 4 * 5 = 20 points on the first level.

On the second level, Wendy found 3 treasures. Each treasure is worth 5 points, so she earned 3 * 5 = 15 points on the second level.

To find her total score, we need to add the points earned on the first level to the points earned on the second level. 

20 + 15 = 35

Therefore, Wendy's score would be 35."
There are number0 cupcakes for number1 children to share . How much will each person get if they share the cupcakes equally ?,"[96,8]","[/,number0,number1]",12,"[1,2,3,4,5,6,19,20,21]",There are number0 cupcakes for number1 children to share .,How much will each person get if they share the cupcakes equally ?,,[],1379,"To find out how much each person will get, we need to divide the total number of cupcakes (96) by the number of children (8).

Dividing 96 by 8 gives us $96/8 = 12$.

So each person will get 12 cupcakes.

#### The answer is 12."
A pet supply store has number0 bags of dog food and number1 bags of cat food . How many more bags of dog food are there than cat food ?,"[600,327]","[-,number0,number1]",273,"[4,5,6,10,11,12,26,27,28]",A pet supply store has number0 bags of dog food and number1 bags of cat food .,How many more bags of dog food are there than cat food ?,,[],1380,"To find out how many more bags of dog food there are than cat food, we need to subtract the number of bags of cat food from the number of bags of dog food.

So, we can set up the calculation like this:

$600 - 327 = ####

Now, let's subtract these numbers:

$600 - 327 = 273

So, there are 273 more bags of dog food than cat food."
"A florist had number0 roses . If she sold number1 of them and then later picked number2 more , how many roses would she have ?","[11,2,32]","[-,+,number0,number2,number1]",41,"[2,3,4,8,9,10,15,16,17,22,23,24]","A florist had number0 roses . If she sold number1 of them and then later picked number2 more ,",how many roses would she have ?,,[],1381," 
####$11 - 2 = 9$

The florist initially had $11$ roses. Then she sold $2$ of those roses. So after selling $2$ roses, she had $11 - 2 = 9$ roses left.  

####$9 + 32 = 41$

Later, the florist picked $32$ more roses. So the total number of roses she would have after picking those $32$ new roses is $9 + 32 = 41$ roses.

#### Therefore, the total number of roses the florist would have is $41$ roses."
