question,answer
jessie weighted 74 kilograms . after she started to go jogging everyday now she weights 67 kilograms . how much weight did she lose in the past ?,"To find out how much weight Jessie lost, we can subtract her current weight (67 kilograms) from her initial weight (74 kilograms). 

So, the calculation is:

<<74 - 67>>

Now, let's calculate this:

74 - 67 = <<74 - 67 = 7>> 7

Jessie lost 7 kilograms in the past.

#### 7"
for a birthday party a clown gave away 6 balloons . now he has 55 balloons left . how many balloons did the clown have to start with ?,"Let's solve this problem step by step:

1. The clown initially had a certain number of balloons, which we'll call ""x.""

2. The clown gave away 6 balloons, so the number of balloons remaining is ""x - 6.""

3. According to the information given, the clown now has 55 balloons left. So we can write the equation:

x - 6 = <<x - 6 = 55>> 55

4. To find the initial number of balloons (x), we need to isolate it on one side of the equation. To do that, we can add 6 to both sides of the equation to cancel out the -6 on the left side:

x - 6 + 6 = <<x - 6 + 6 = 55 + 6>> 55 + 6

5. This simplifies to:

x = <<x = 61>> 61

So, the clown initially had 61 balloons.

#### 61"
a chef used 39 cherries to make a pie . now he has 58 cherries left . how many cherries did he have before he made the pie ?,"Let's solve this problem step by step:

1. The chef used 39 cherries to make a pie.
2. After making the pie, he has 58 cherries left.

To find out how many cherries the chef had before making the pie, we need to add the cherries used and the cherries left.

39 + 58 = <<39 + 58 = 97>> 97

So, the chef had 97 cherries before making the pie.

#### 97"
there were 94 dollars in olivia 's wallet . after she visited a supermarket there were 78 dollars left . how much did she spend ?,"To find out how much Olivia spent, we can subtract the amount left in her wallet from the initial amount she had.

Initial amount in Olivia's wallet = <<94
Amount left after visiting the supermarket = >>78

To find the amount Olivia spent, we can subtract the amount left from the initial amount:

<<94 - >>78 = <<16

So, Olivia spent >>16.

#### 16"
winnie completed 86 consecutive repetitions for rope jumping yesterday . today she completed only 73 . how many repetitions did she fell behind ?,"To find out how many repetitions Winnie fell behind, you can simply subtract the number of repetitions she completed today from the number of repetitions she completed yesterday.

 86 - 73 = << 86 - 73 = 13 >> 13 

Winnie fell behind by 13 repetitions.

#### 13"
while playing a video game ned lost 13 lives . now he has 70 lives . how many lives did ned have at the start ?,"Ned initially had 70 lives, and he lost 13 lives while playing the video game. To find out how many lives Ned had at the start, we need to add the lives he lost back to the lives he currently has:

70 + 13 = <<70 + 13 = 83>> 83

So, Ned had 83 lives at the start.
#### 83"
will was picking up sticks from his yard . he picked up 38 but there were still 61 left . how many sticks were originally in the yard ?,"Let's use some simple calculations to solve this problem step by step.

Will picked up 38 sticks from the yard. There were 61 sticks left. To find out how many sticks were originally in the yard, we need to add the sticks he picked up to the sticks that were left.

38 + 61 = <<38 + 61 = 99>> 99

So, there were originally 99 sticks in the yard.

#### 99"
a baker made 90 cakes . if he sold 83 of them how many cakes would the baker still have ?,"To solve this problem, we'll use subtraction:

We start with the total number of cakes the baker made, which is 90 cakes. Then, we subtract the number of cakes he sold, which is 83.

So, the calculation is:

90 - 83 = <<90 - 83 = 7>> 7

The baker would still have 7 cakes.

#### 7"
isabel had 90 ds games . if she gave 87 to her friend how many would she have left ?,"Isabel had 90 DS games, and she gave 87 of them to her friend. To find out how many DS games she would have left, we need to subtract the number of games she gave to her friend from the total number of games she had.

Starting with the total number of games Isabel had:
90 - 87 = <<90 - 87 = 3>> 3

So, Isabel would have 3 DS games left.

#### 3"
maria stored 93 cloves of garlic in the kitchen . she used 86 for roast chicken for dinner . how many cloves of garlic does she have left ?,"To find out how many cloves of garlic Maria has left, we need to subtract the number of cloves she used for roast chicken from the total number she had originally.

Maria originally had 93 cloves of garlic, and she used 86 for roast chicken. To find out how many cloves she has left, we subtract 86 from 93.

93 - 86 = <<93 - 86 = 7>> 7

Maria has 7 cloves of garlic left.

#### 7"
a store has 35 shirts . if they sold 30 of them how many shirts would they have ?," ### 35 - 30 = <<35 - 30 = 5>> 5

The question states that the store has 35 shirts. If they sold 30 of those shirts, we need to calculate how many shirts would be left. 

We can solve this using subtraction. Since they sold 30 shirts, we subtract 30 from the total of 35 shirts.

35 - 30 = <<35 - 30 = 5>> 5

Therefore, after selling 30 shirts, the store would have 5 shirts remaining.

#### 5"
gwen 's hair was 28 centimeters long . after a haircut it was 17 centimeters long . how much did she cut off ?,"To find out how much Gwen cut off from her hair, you can subtract the length of her hair after the haircut from the length before the haircut. 

Gwen's hair before the haircut was 28 centimeters, and after the haircut, it was 17 centimeters. To find out how much she cut off:

28 - 17 = <<28 - 17 = 11>> 11

So, Gwen cut off 11 centimeters from her hair.

#### 11"
adam picked 35 strawberries . after eating some he had 33 left . how many strawberries did adam eat ?,"To find out how many strawberries Adam ate, we can set up a simple subtraction problem.

Adam picked 35 strawberries, and after eating some, he had 33 left. We can represent this situation with the following equation:

35 - X = <<35 - X = 33>> 33

Where X represents the number of strawberries Adam ate.

To solve for X, we need to isolate it on one side of the equation. We can do this by subtracting 33 from both sides of the equation:

35 - X - 33 = <<35 - X - 33 = 33 - 33>> 33 - 33

Simplifying this:

2 - X = <<2 - X = 0>> 0

Now, to isolate X, we can add X to both sides of the equation:

2 - X + X = <<2 - X + X = 0 + X>> 0 + X

Simplifying:

2 = <<2 = X>> X

So, Adam ate 2 strawberries.

#### 2"
janet had 85 paper clips on the desk when she woke up in the morning . before going to bed she found there were 26 left . how many paper clips did she use today ?,"Janet started with 85 paper clips in the morning and had 26 left in the evening. To find out how many paper clips she used today, we can subtract the number she had in the evening from the number she had in the morning.

85 - 26 = <<85 - 26 = 59>> 59

So, Janet used 59 paper clips today.
#### 59"
at the zoo a cage had 68 snakes . if 42 were hiding how many snakes were not hiding ?,"To find out how many snakes were not hiding, we can subtract the number of hiding snakes from the total number of snakes in the cage.

Total number of snakes in the cage = 68
Number of snakes hiding = 42

To find the number of snakes that were not hiding, we subtract the number of hiding snakes from the total:

68 - 42 = <<68 - 42 = 26>> 26

So, there were 26 snakes that were not hiding.

#### 26"
in a game you start with 2 lives . if you got 6 extra lives in the first level and 11 more in the second how many lives would you have ?,"You start with 2 lives, and then you get 6 extra lives in the first level and 11 more lives in the second level. To find out how many lives you would have in total, you can add the lives you start with to the extra lives you gain in each level.

Starting lives: <<2>>
Extra lives in the first level: <<6>>
Extra lives in the second level: <<11>>

To find the total number of lives, add these together:

2 + 6 + 11 = <<2 + 6 + 11 = 19>> 19

So, you would have a total of 19 lives.

#### 19"
a chef was making pies . he made 2 apple 4 pecan and 7 pumpkin pies . how many pies did he make total ?,"To find the total number of pies the chef made, we need to add the quantities of each type of pie together. 

1. Apple pies: 2
2. Pecan pies: 4
3. Pumpkin pies: 7

Now, let's add these quantities together to find the total number of pies:

2 + 4 + 7 = <<2 + 4 + 7 = 13>> 13

So, the chef made a total of 13 pies.

#### 13"
jerry was weighing boxes for moving . the first was 2 pounds the second was 11 pounds and the last was 5 pounds . what is the combined weight of all 3 boxes ?,"To find the combined weight of all three boxes, you simply need to add the weights of the three boxes together.

2>> (weight of the first box) <<+ 11>> (weight of the second box) <<+ 5>> (weight of the last box) <<= <<2>> (weight of the first box) <<+ 11>> (weight of the second box) <<+ 5>> (weight of the last box) <<= 18>> 18

So, the combined weight of all three boxes is <<18>> pounds.
#### 18"
a pet store had 2 dogs . on sunday they got 5 more . on monday they got 3 more . how many dogs does the pet store have now ?,"The pet store initially had 2 dogs. Then, they got 5 more on Sunday and 3 more on Monday. To find the total number of dogs the pet store has now, we can simply add the number of dogs they got on both days to the initial number.

Initial number of dogs: <<2>>
Number of dogs added on Sunday: <<5>>
Number of dogs added on Monday: <<3>>

Total number of dogs now = Initial number + Dogs added on Sunday + Dogs added on Monday
Total number of dogs now = <<2 + 5 + 3>>

Now, let's calculate the total number of dogs:

Total number of dogs now = 2 + 5 + 3 = <<2 + 5 + 3 = 10>> 10

So, the pet store now has 10 dogs.

#### 10"
